OrderID,OrderDate,Quantity,DiscountPct,Rate,SaleAmount,CustomerName,State,Region,ProductKey,RowCount,ProfitMargin
59971,5/31/11,26,0.01,150,3910.49,Brad Fisher,California,West,Consulting - Business Model,1,0.53
59971,5/31/11,45,0.08,110,4612.37,Brad Fisher,California,West,Development - Python,1,0.55
59971,5/31/11,12,0.1,110,1203.23,Brad Fisher,California,West,Development - Python,1,0.35
49349,6/1/11,11,0.07,110,1139.75,Olvera Holt,Wisconsin,Central,Development - Python,1,0.35
49349,6/1/11,23,0.01,170,3920.61,Olvera Holt,Wisconsin,Central,Development - .Net,1,0.66
51650,6/1/11,25,0.08,110,2562.49,Rachel Prost,Florida,South,Development - Python,1,0.45
51650,6/1/11,43,0.08,150,6010.21,Rachel Prost,Florida,South,Consulting - Strategy,1,0.65
51650,6/1/11,19,0.1,120,2078.35,Rachel Prost,Florida,South,Development - Business Logic,1,0.63
57059,6/1/11,50,0.01,160,8021.71,Liz Smith,Virginia,South,Development - Java,1,0.56
57059,6/1/11,25,0.03,200,4912.29,Liz Smith,Virginia,South,Development - Scala,1,0.69
8996,6/2/11,13,0.02,150,1935.59,Tanja Collins,Florida,South,Consulting - Market Research,1,0.66
39457,6/2/11,40,0.03,125,4912.41,Julia Meador,Illinois,Central,Training - Development,1,0.43
57063,6/2/11,26,0.06,110,2722.99,Matthew Lucas,New Mexico,West,Development - Python,1,0.35
57063,6/2/11,22,0.07,140,2901.26,Matthew Lucas,New Mexico,West,Development - Database,1,0.49
326,6/3/11,34,0.03,160,5344.83,Michelle Crier,Maryland,East,Development - Java,1,0.68
326,6/3/11,17,0.05,140,2290.15,Michelle Crier,Maryland,East,Development - Database,1,0.62
8006,6/3/11,27,0,110,3008.29,Stuart Engle,Ohio,East,Development - Python,1,0.55
37505,6/3/11,1,0.03,110,108.08,Bryan Kargatis,California,West,Development - PHP,1,0.47
37505,6/3/11,9,0.03,170,1503.23,Bryan Kargatis,California,West,Development - .Net,1,0.58
37505,6/3/11,42,0.05,150,6062.16,Bryan Kargatis,California,West,Consulting - Strategy,1,0.66
44579,6/3/11,19,0.1,125,2165.06,Clytie Dortch,Pennsylvania,East,Training - Development,1,0.43
50117,6/3/11,17,0.09,200,3133.89,Allen Creighton,Illinois,Central,Development - Scala,1,0.63
27264,6/4/11,3,0.02,125,372.25,Henry Katz,Illinois,Central,Training - SQL,1,0.5
7367,6/5/11,48,0.05,110,5080.92,Raymond Crestani,Maine,East,Development - Python,1,0.53
7367,6/5/11,46,0.02,150,6849.51,Raymond Crestani,Connecticut,East,Consulting - Business Model,1,0.61
20102,6/5/11,15,0.03,150,2210.75,Christine Knight,MO,Central,Consulting - Business Model,1,0.59
38948,6/5/11,9,0.03,200,1768.6,Julia Shagiari,California,West,Development - Big Data,1,0.71
38948,6/5/11,44,0.05,150,6351.15,Julia Shagiari,California,West,Consulting - Market Research,1,0.53
5568,6/6/11,8,0.07,125,942.06,Randy Baptist,Tennessee,South,Training - SQL,1,0.43
25412,6/6/11,18,0.01,110,1985.62,Katrina Ducich,Utah,West,Development - Python,1,0.54
33540,6/6/11,21,0.1,120,2297.41,Barry Williamson,Maryland,East,Development - Business Logic,1,0.43
41571,6/6/11,42,0,120,5105.35,Katherine Sewall,Ohio,East,Development - Business Logic,1,0.38
18144,6/7/11,48,0.09,110,4867.22,Dorothy Deggeller,Illinois,Central,Development - Python,1,0.52
18144,6/7/11,8,0.09,200,1474.92,Dorothy Deggeller,Illinois,Central,Development - Big Data,1,0.75
18144,6/7/11,41,0.09,150,5669.21,Dorothy Deggeller,Illinois,Central,Consulting - Market Research,1,0.62
21159,6/7/11,5,0.05,120,577.41,Joni Fritzler,California,West,Development - Business Logic,1,0.44
21346,6/7/11,46,0.09,110,4664.42,Joni Fritzler,California,West,Development - Python,1,0.53
46885,6/7/11,27,0.05,125,3247.91,Mike Paige,Minnesota,Central,Training - SQL,1,0.58
46885,6/7/11,48,0.02,140,6671.16,Mike Paige,Minnesota,Central,Development - Database,1,0.52
46885,6/7/11,32,0.05,125,3849.37,Mike Paige,Minnesota,Central,Training - SQL,1,0.43
5221,6/8/11,48,0.07,150,6783.16,Robert Franz,Tennessee,South,Consulting - Business Model,1,0.55
58470,6/8/11,24,0.09,170,3761.13,Barry Packer,Colorado,West,Development - .Net,1,0.58
58470,6/8/11,13,0.06,110,1361.7,Barry Packer,Colorado,West,Development - Python,1,0.32
58470,6/8/11,36,0.06,110,3770.85,Barry Packer,Colorado,West,Development - Python,1,0.44
58470,6/8/11,45,0.01,110,4964.29,Barry Packer,Colorado,West,Development - Python,1,0.53
58470,6/8/11,5,0.09,200,921.85,Barry Packer,Colorado,West,Development - Big Data,1,0.65
11074,6/9/11,21,0.07,140,2769.86,Cynthia Irving,Colorado,West,Development - Front End Web,1,0.68
11074,6/9/11,44,0.07,150,6218.05,Cynthia Irving,Colorado,West,Consulting - Market Research,1,0.55
31169,6/9/11,6,0.06,125,714.19,Michelle Chapman,Illinois,Central,Training - SQL,1,0.43
47462,6/9/11,43,0.08,160,6412.15,Susan Harms,Illinois,Central,Development - Java,1,0.68
47462,6/9/11,18,0.05,120,2078.76,Susan Harms,Illinois,Central,Development - Business Logic,1,0.38
47462,6/9/11,41,0.02,140,5698.56,Susan Harms,Illinois,Central,Development - Database,1,0.49
9095,6/10/11,23,0.03,200,4520.3,Tracy Haushalter,South Carolina,South,Development - Big Data,1,0.71
16519,6/10/11,39,0.08,160,5815.81,Alan Daly,Texas,Central,Development - Java,1,0.58
16519,6/10/11,49,0.03,120,5778.13,Alan Daly,Texas,Central,Development - Business Logic,1,0.57
37702,6/10/11,44,0.05,200,8469.24,Linda Brennan,Florida,South,Development - Big Data,1,0.74
38274,6/10/11,9,0.08,125,1048.52,Todd Hood,Ohio,East,Training - Development,1,0.43
38274,6/10/11,27,0.06,200,5142.33,Todd Hood,Ohio,East,Development - Big Data,1,0.74
38274,6/10/11,10,0.02,150,1489.21,Todd Hood,Ohio,East,Consulting - Market Research,1,0.55
53671,6/10/11,41,0.08,160,6114.06,Laura Hughsby,Ohio,East,Development - Java,1,0.63
53671,6/10/11,43,0.01,200,8625.25,Laura Hughsby,Ohio,East,Development - Big Data,1,0.74
53671,6/10/11,39,0.02,160,6195.1,Laura Hughsby,Ohio,East,Development - Java,1,0.63
4070,6/11/11,22,0.06,150,3142.61,Joe Zeldin,Arkansas,South,Consulting - Business Model,1,0.53
4871,6/11/11,8,0.02,125,992.83,Neil Lucas,Louisiana,South,Training - Development,1,0.43
4871,6/11/11,26,0.06,140,3466.39,Neil Lucas,Louisiana,South,Development - Front End Web,1,0.49
23107,6/11/11,7,0.07,160,1055.24,Lori Medina,Alabama,South,Development - Java,1,0.63
24519,6/11/11,22,0.03,160,3459.1,Duane Kennedy,Texas,Central,Development - Java,1,0.56
58496,6/11/11,20,0.06,110,2095.07,Dionis Stewart,New York,East,Development - Python,1,0.35
45671,6/12/11,13,0.05,125,1564,Charles Sunley,California,West,Training - SQL,1,0.52
50852,6/12/11,24,0.03,160,3773.66,Nick Saunders,Georgia,South,Development - Java,1,0.69
54592,6/12/11,28,0.05,125,3368.61,Erica Mitchell,New Hampshire,East,Training - Tableau,1,0.53
54592,6/12/11,34,0.03,125,4176.57,Erica Mitchell,New Jersey,East,Training - SQL,1,0.44
29249,6/13/11,12,0.1,125,1367.74,Joy Mull,Florida,South,Training - Development,1,0.53
29249,6/13/11,47,0.05,110,4976.04,Joy Mull,Florida,South,Development - Python,1,0.46
30048,6/13/11,44,0.06,170,7123.6,Helen Zewe,Indiana,Central,Development - .Net,1,0.71
29506,6/14/11,46,0.01,160,7382.33,Scott Bell,Maryland,East,Development - Java,1,0.69
29506,6/14/11,8,0.05,160,1232.01,Scott Bell,Maryland,East,Development - Java,1,0.53
35875,6/14/11,31,0.06,140,4133.31,Cynthia Irving,Colorado,West,Development - Front End Web,1,0.68
38693,6/14/11,3,0.02,150,446.81,Lycoris Stevenson,MO,Central,Consulting - Compensation,1,0.66
44292,6/14/11,1,0,110,111.45,Frank Rider,MA,East,Development - Python,1,0.36
52642,6/14/11,9,0.01,125,1128.41,Magdelene Brockman,Texas,Central,Training - Development,1,0.43
52642,6/14/11,14,0.03,150,2063.82,Magdelene Brockman,Texas,Central,Consulting - Business Model,1,0.59
52642,6/14/11,15,0.09,110,1521.27,Magdelene Brockman,Texas,Central,Development - Python,1,0.35
11910,6/15/11,21,0.01,160,3370.28,Christopher Zandusky,Washington,West,Development - Java,1,0.68
49762,6/15/11,35,0.09,120,3872.42,Fred Southworth,New York,East,Development - Business Logic,1,0.52
771,6/16/11,18,0.08,110,1845.67,Darrin Castell,Kentucky,South,Development - Python,1,0.35
3554,6/16/11,25,0.08,110,2563.44,Ken Soltero,Georgia,South,Development - Python,1,0.36
9472,6/16/11,17,0.05,200,3272.69,Greg Carlisle,Maryland,East,Development - Scala,1,0.67
12579,6/16/11,5,0.1,110,501.54,Patrick Webber,Michigan,Central,Development - Python,1,0.35
26050,6/16/11,44,0.09,110,4462.61,Edward Bzostek,Texas,Central,Development - PHP,1,0.45
36704,6/16/11,43,0.07,110,4457.04,Annie Martin,Utah,West,Development - Python,1,0.32
36704,6/16/11,19,0.08,120,2125.32,Annie Martin,Utah,West,Development - Business Logic,1,0.38
613,6/17/11,12,0.03,160,1887.06,Carl Block,Illinois,Central,Development - Java,1,0.68
613,6/17/11,22,0.09,200,4057.02,Carl Block,Illinois,Central,Development - Big Data,1,0.65
1538,6/17/11,15,0,150,2279.79,Ted Yedwab,Texas,Central,Consulting - Market Research,1,0.53
18340,6/17/11,20,0.1,110,2006.22,Jack Bradley,Mississippi,South,Development - Python,1,0.39
18340,6/17/11,28,0.01,110,3089.57,Jack Bradley,Mississippi,South,Development - Python,1,0.47
36994,6/17/11,40,0.03,125,4914.22,Mitch Smayling,New Mexico,West,Training - Development,1,0.58
47398,6/17/11,6,0.03,125,737.13,Peter Abelman,Georgia,South,Training - Javascript,1,0.43
12293,6/18/11,31,0,110,3455.24,Harold Rosenblatt,Indiana,Central,Development - PHP,1,0.35
38786,6/18/11,10,0.09,125,1152.59,Thomas Lomonaco,Florida,South,Training - SQL,1,0.43
44609,6/18/11,28,0.08,120,3132.21,Michael Goranitis,Florida,South,Development - Business Logic,1,0.52
44609,6/18/11,37,0.04,140,5038.77,Michael Goranitis,Florida,South,Development - Database,1,0.63
8902,6/19/11,27,0.05,110,2859,Georgia Flathmann,Utah,West,Development - Python,1,0.59
29862,6/19/11,34,0.08,110,3486.53,Maria Ferguson,Wisconsin,Central,Development - Python,1,0.35
57376,6/19/11,44,0.07,125,5182.98,Mike Lanier,Michigan,Central,Training - SQL,1,0.59
57376,6/19/11,6,0.07,150,848.12,Mike Lanier,Michigan,Central,Consulting - Market Research,1,0.53
16737,6/20/11,15,0.01,110,1655.25,Toby Glotzbach,Georgia,South,Development - PHP,1,0.55
24038,6/20/11,38,0.1,120,4158.65,Jack Cacioppo,Illinois,Central,Development - Business Logic,1,0.41
24038,6/20/11,15,0,150,2279.96,Jack Cacioppo,Indiana,Central,Consulting - Market Research,1,0.62
26531,6/20/11,26,0,150,3951.93,Michelle Chapman,Illinois,Central,Consulting - Market Research,1,0.59
51360,6/20/11,12,0,200,2431.96,Jack Bradley,Mississippi,South,Development - Scala,1,0.74
32806,6/21/11,8,0.02,125,993.07,Julia Meador,Illinois,Central,Training - SQL,1,0.58
32806,6/21/11,48,0.1,200,8755.26,Lycoris Stevenson,North Carolina,South,Development - Scala,1,0.74
32806,6/21/11,33,0.02,110,3604.86,Lycoris Stevenson,North Carolina,South,Development - Python,1,0.36
42850,6/21/11,27,0.05,150,3898.83,Julie Murray,West Virginia,East,Consulting - Business Model,1,0.65
10340,6/22/11,24,0.03,125,2948.89,Sandra Stewart,North Dakota,Central,Training - Development,1,0.46
10340,6/22/11,2,0.08,125,233.07,Sandra Stewart,North Dakota,Central,Training - SQL,1,0.43
10340,6/22/11,15,0.09,120,1659.89,Sandra Stewart,North Dakota,Central,Development - Business Logic,1,0.41
11425,6/22/11,29,0.1,200,5289.77,Patrick Shariari,Texas,Central,Development - Big Data,1,0.65
11425,6/22/11,23,0.04,150,3356.27,Patrick Shariari,Texas,Central,Consulting - Market Research,1,0.53
30944,6/22/11,32,0.01,160,5136.55,Saphhira Gannaway,South Carolina,South,Development - Java,1,0.64
46565,6/22/11,16,0.05,170,2618.54,Laurel Stivers,Virginia,South,Development - .Net,1,0.59
46565,6/22/11,50,0.1,125,5700.18,Laurel Stivers,Virginia,South,Training - SQL,1,0.44
46565,6/22/11,8,0.01,200,1605.17,Laurel Stivers,Virginia,South,Development - Big Data,1,0.65
51462,6/22/11,15,0.08,120,1678.13,Philisse Shonely,Michigan,Central,Development - Business Logic,1,0.58
54150,6/22/11,12,0.01,150,1805.82,Bart Ryan,Minnesota,Central,Consulting - Market Research,1,0.66
56743,6/22/11,23,0.06,125,2738.62,Arianne Norris,Tennessee,South,Training - SQL,1,0.43
59812,6/22/11,46,0,200,9322.96,Muhammed Wilson,California,West,Development - Big Data,1,0.67
59812,6/22/11,2,0.06,125,238.14,Muhammed Wilson,California,West,Training - SQL,1,0.53
2465,6/23/11,28,0.04,150,4085.99,Rob Cano,Iowa,Central,Consulting - Business Model,1,0.53
10210,6/23/11,10,0.04,150,1459.28,Liz Sundaresam,North Carolina,South,Consulting - Business Model,1,0.61
23169,6/23/11,27,0.07,110,2799.08,Karl Webber,Vermont,East,Development - Python,1,0.35
23169,6/23/11,22,0.1,150,3009.77,Karl Webber,Rhode Island,East,Consulting - Business Model,1,0.65
23943,6/23/11,24,0.03,120,2831.01,Cindy Savely,Arizona,West,Development - Business Logic,1,0.48
14500,6/24/11,44,0.07,110,4561.58,Tracy Hale,Florida,South,Development - Python,1,0.44
14500,6/24/11,46,0.01,120,5538.11,Tracy Hale,Florida,South,Development - Business Logic,1,0.53
18884,6/24/11,5,0.1,125,570.05,Nora Van,Florida,South,Training - Development,1,0.5
18884,6/24/11,29,0,150,4408.36,Nora Van,Florida,South,Consulting - Compensation,1,0.59
7846,6/25/11,47,0.09,160,6935.17,Dave Hart,Maryland,East,Development - Java,1,0.58
7846,6/25/11,20,0.1,160,2918.71,Dave Hart,Maryland,East,Development - Java,1,0.53
7846,6/25/11,20,0.01,150,3009.92,Dave Hart,Maryland,East,Consulting - Business Model,1,0.61
7846,6/25/11,12,0.05,125,1444.15,Dave Hart,Maryland,East,Training - SQL,1,0.5
31939,6/25/11,13,0.07,150,1837.87,Ashley Wiener,Arizona,West,Consulting - Market Research,1,0.67
8135,6/26/11,16,0.03,150,2359.35,Rick Book,North Carolina,South,Consulting - Market Research,1,0.55
31524,6/26/11,10,0.08,125,1165.48,Ed Leatherbury,California,West,Training - Development,1,0.43
26277,6/27/11,17,0.02,150,2532.71,Art Stewart,Colorado,West,Consulting - Business Model,1,0.59
31461,6/27/11,26,0.08,170,4121.25,Adam Phonely,California,West,Development - .Net,1,0.71
54176,6/27/11,33,0.06,150,4715.77,Jack Bradley,Mississippi,South,Consulting - Business Model,1,0.53
8961,6/28/11,48,0.08,125,5594.6,Jessica Thornton,Wyoming,West,Training - Javascript,1,0.52
8961,6/28/11,15,0,150,2280.41,Jessica Thornton,Pennsylvania,East,Consulting - Business Model,1,0.55
15619,6/28/11,36,0.05,140,4852.71,Tony Holden,MA,East,Development - Database,1,0.63
15619,6/28/11,9,0.1,125,1026.18,Tony Holden,Maine,East,Training - Development,1,0.58
50983,6/28/11,39,0.06,200,7431.09,Bruce Dunbar,Arizona,West,Development - Big Data,1,0.74
50983,6/28/11,15,0.05,200,2888.52,Bruce Dunbar,Arizona,West,Development - Big Data,1,0.7
7239,6/29/11,50,0.03,200,9831.33,Craig Bolton,Nebraska,Central,Development - Big Data,1,0.65
18951,6/29/11,16,0.09,110,1623.28,Astrea Meade,Maine,East,Development - Python,1,0.46
18951,6/29/11,10,0.03,150,1474.7,Astrea Meade,Maine,East,Consulting - Market Research,1,0.53
27844,6/29/11,1,0.09,160,147.57,Rose Poddar,Oregon,West,Development - Java,1,0.67
27844,6/29/11,27,0.04,110,2889.8,Rose Poddar,Oklahoma,Central,Development - Python,1,0.48
44516,6/29/11,17,0.06,120,1943.56,Andrew Love,Washington,West,Development - Business Logic,1,0.53
8704,6/30/11,43,0.01,120,5177.69,Quincy Patterson,Alabama,South,Development - Business Logic,1,0.41
8704,6/30/11,38,0.08,120,4252.1,Quincy Patterson,Alabama,South,Development - Business Logic,1,0.48
11270,6/30/11,15,0.04,160,2335.25,Tanja Collins,Florida,South,Development - Java,1,0.69
12037,6/30/11,14,0.04,110,1498.45,Muhammed Kamberova,Virginia,South,Development - Python,1,0.32
29318,6/30/11,21,0.04,200,4086.69,Bobby Lacy,Nebraska,Central,Development - Big Data,1,0.75
29318,6/30/11,34,0.1,150,4652.26,Bobby Lacy,Nebraska,Central,Consulting - Market Research,1,0.66
6918,7/1/11,38,0.01,150,5719.68,Erin Henry,Texas,Central,Consulting - Business Model,1,0.53
30566,7/1/11,34,0.02,110,3715.01,Barry Packer,Colorado,West,Development - Python,1,0.53
58433,7/1/11,11,0.01,125,1379.75,Dean Zrebassa,California,West,Training - Development,1,0.5
58433,7/1/11,30,0,110,3344.84,Dean Zrebassa,California,West,Development - Python,1,0.47
58433,7/1/11,20,0.09,125,2305.92,Dean Zrebassa,California,West,Training - Javascript,1,0.58
31844,7/2/11,14,0.09,125,1614.18,Harold Chung,Utah,West,Training - Tableau,1,0.58
32129,7/2/11,20,0.07,110,2073.85,Dave Hackney,California,West,Development - Python,1,0.52
32129,7/2/11,4,0.01,150,602.09,Dave Hackney,California,West,Consulting - Strategy,1,0.7
38950,7/2/11,24,0.02,160,3814.43,Nora Stevenson,Virginia,South,Development - Java,1,0.56
38950,7/2/11,39,0.08,140,5091.59,Nora Stevenson,Virginia,South,Development - Database,1,0.49
38950,7/2/11,30,0.03,140,4129.46,Nora Stevenson,Virginia,South,Development - Front End Web,1,0.63
50405,7/2/11,8,0.07,200,1508.26,Theresa Dickinson,Florida,South,Development - Big Data,1,0.74
3393,7/3/11,7,0.04,150,1021.75,Steve Vittorini,Minnesota,Central,Consulting - Business Model,1,0.65
3393,7/3/11,33,0.03,125,4055.82,Steve Vittorini,Minnesota,Central,Training - SQL,1,0.46
11876,7/3/11,47,0.02,125,5836.03,Joni Visinsky,Oklahoma,Central,Training - SQL,1,0.54
22727,7/3/11,45,0.07,110,4666.29,Lycoris Stevenson,North Carolina,South,Development - Python,1,0.53
29569,7/3/11,46,0.07,150,6504.52,Raymond O'Donnell,Washington,West,Consulting - Compensation,1,0.65
29569,7/3/11,29,0.1,110,2910.16,Raymond O'Donnell,Washington,West,Development - Python,1,0.36
29986,7/3/11,40,0.03,160,6292.67,Rob Sissman,Michigan,Central,Development - Java,1,0.58
36675,7/3/11,39,0.04,120,4554.08,Christine Knight,MO,Central,Development - Business Logic,1,0.56
52160,7/3/11,5,0.09,140,645.69,Jack Satty,Florida,South,Development - Database,1,0.68
52160,7/3/11,6,0.09,150,830.17,Jack Satty,Florida,South,Consulting - Market Research,1,0.7
805,7/4/11,39,0.02,125,4842.78,Toby Seio,Tennessee,South,Training - SQL,1,0.58
11495,7/4/11,6,0,125,760.25,Brendan Gockenbach,Illinois,Central,Training - Javascript,1,0.54
17382,7/4/11,20,0.01,150,3010.58,Lena Takahito,Michigan,Central,Consulting - Market Research,1,0.61
26145,7/4/11,18,0,160,2919.35,George Thompson,Texas,Central,Development - Java,1,0.61
26145,7/4/11,49,0.04,125,5960.34,George Thompson,Texas,Central,Training - SQL,1,0.43
26145,7/4/11,27,0.1,125,3079,George Thompson,Texas,Central,Training - SQL,1,0.43
57447,7/4/11,39,0.09,150,5396.24,Grant Jackson,West Virginia,East,Consulting - Business Model,1,0.62
57447,7/4/11,8,0.06,150,1143.41,Grant Jackson,West Virginia,East,Consulting - Business Model,1,0.55
15714,7/5/11,50,0.01,170,8530.19,MaryBeth McCrossin,North Carolina,South,Development - .Net,1,0.64
19363,7/5/11,44,0.1,110,4415.63,Randy Baptist,Tennessee,South,Development - Python,1,0.39
19363,7/5/11,41,0.04,120,4787.85,Randy Baptist,Tennessee,South,Development - Business Logic,1,0.44
23235,7/5/11,6,0.02,125,745.06,Darren Perrino,California,West,Training - Javascript,1,0.43
36482,7/5/11,7,0.1,110,702.49,Erica Gardner,Washington,West,Development - Python,1,0.38
36482,7/5/11,47,0.06,170,7613.41,Erica Gardner,Washington,West,Development - .Net,1,0.69
36482,7/5/11,27,0.07,125,3181.72,Erica Gardner,Washington,West,Training - SQL,1,0.43
12263,7/6/11,12,0,170,2067.98,Dan Ashbrook,Texas,Central,Development - .Net,1,0.71
16258,7/6/11,1,0.05,110,105.93,Nona Jumper,Alabama,South,Development - Python,1,0.54
16258,7/6/11,48,0.03,120,5663.82,Nona Jumper,Alabama,South,Development - Business Logic,1,0.58
34663,7/6/11,38,0.05,150,5489.26,Nick Spruell,Louisiana,South,Consulting - Strategy,1,0.7
51493,7/6/11,31,0.01,110,3422.2,Helen Glantz,California,West,Development - Python,1,0.46
27558,7/7/11,21,0.1,160,3065.55,Cindy Mathis,Arizona,West,Development - Java,1,0.58
27936,7/7/11,23,0.07,150,3252.58,Irene Rosenberg,Florida,South,Consulting - Market Research,1,0.53
27936,7/7/11,3,0.06,150,428.81,Irene Rosenberg,California,West,Consulting - Strategy,1,0.61
52512,7/7/11,4,0.09,170,627.3,Jim Paige,Ohio,East,Development - .Net,1,0.58
52512,7/7/11,32,0.08,160,4775.11,Jim Paige,Ohio,East,Development - Java,1,0.61
5284,7/8/11,7,0.1,160,1021.87,Annie Ashbrook,Illinois,Central,Development - Java,1,0.53
42855,7/8/11,17,0.05,200,3274.46,Sonia Workman,Oregon,West,Development - Big Data,1,0.72
483,7/10/11,30,0.08,150,4197.19,Clay Polking,Illinois,Central,Consulting - Market Research,1,0.5
12481,7/10/11,37,0.04,150,5401.6,Chuck Bierner,Nevada,West,Consulting - Business Model,1,0.53
12481,7/10/11,12,0.01,150,1806.62,Chuck Bierner,Nevada,West,Consulting - Market Research,1,0.61
43298,7/10/11,33,0.1,150,4516.54,Tonja Murray,Washington,West,Consulting - Compensation,1,0.55
43298,7/10/11,15,0.03,110,1622.61,Tonja Murray,Washington,West,Development - Python,1,0.47
49126,7/10/11,33,0,125,4181.98,Mark Nockton,Minnesota,Central,Training - Development,1,0.54
54977,7/10/11,24,0.1,160,3503.74,Karen Jacobs,California,West,Development - Java,1,0.67
54977,7/10/11,12,0.09,120,1328.5,Karen Jacobs,California,West,Development - Business Logic,1,0.43
31618,7/11/11,14,0.02,160,2225.58,Roy Peterman,Illinois,Central,Development - Java,1,0.64
35366,7/12/11,23,0.06,110,2411.17,Raymond O'Donnell,Washington,West,Development - Python,1,0.45
36933,7/12/11,32,0.07,200,6034.51,Todd Cacioppo,Wisconsin,Central,Development - Scala,1,0.75
39232,7/12/11,11,0.1,110,1104.1,Adam Phonely,California,West,Development - Python,1,0.47
39232,7/12/11,26,0.06,110,2725.67,Adam Phonely,California,West,Development - Python,1,0.48
55013,7/12/11,5,0.02,200,993.59,Brian Johnson,New York,East,Development - Scala,1,0.75
55013,7/12/11,14,0.02,120,1669.22,Brian Johnson,New York,East,Development - Business Logic,1,0.57
57572,7/12/11,30,0.1,150,4106.15,Helen Kimmel,Montana,West,Consulting - Business Model,1,0.67
57572,7/12/11,9,0,110,1003.72,Helen Kimmel,Montana,West,Development - Python,1,0.52
57760,7/12/11,38,0.06,125,4526.9,Rick Webber,California,West,Training - SQL,1,0.4
57760,7/12/11,34,0.01,120,4095.2,Rick Webber,California,West,Development - Business Logic,1,0.48
13764,7/13/11,31,0.1,120,3394.5,Ken Budd,Pennsylvania,East,Development - Business Logic,1,0.52
21412,7/13/11,38,0.09,160,5609.64,Nora Van,Florida,South,Development - Java,1,0.56
21412,7/13/11,28,0.02,110,3060.32,Nora Van,Florida,South,Development - Python,1,0.45
27845,7/13/11,36,0.1,200,6569.99,Craig Braden,Tennessee,South,Development - Scala,1,0.69
41217,7/13/11,23,0.03,110,2488.18,Nathan Freymann,Minnesota,Central,Development - Python,1,0.32
3300,7/14/11,6,0.1,150,821.27,Bryan Kargatis,California,West,Consulting - Business Model,1,0.59
6274,7/14/11,22,0.05,125,2648.85,Eugene Liston,Colorado,West,Training - SQL,1,0.52
10338,7/14/11,9,0.04,150,1314.03,Barry Ferguson,Connecticut,East,Consulting - Strategy,1,0.61
10338,7/14/11,7,0.02,125,869.43,Barry Ferguson,MA,East,Training - Javascript,1,0.44
23907,7/14/11,7,0.05,150,1011.38,Julie Knight,Iowa,Central,Consulting - Market Research,1,0.5
29827,7/14/11,35,0.01,150,5269.81,Raymond O'Donnell,Washington,West,Consulting - Business Model,1,0.59
32,7/15/11,26,0.07,125,3064.63,Liz Greer,Washington,West,Training - SQL,1,0.4
32,7/15/11,24,0.09,125,2768.05,Liz Greer,Washington,West,Training - Javascript,1,0.58
32,7/15/11,23,0.04,150,3358.16,Liz Greer,Washington,West,Consulting - Market Research,1,0.67
32,7/15/11,15,0.04,150,2190.11,Liz Greer,North Carolina,South,Consulting - Business Model,1,0.59
740,7/15/11,6,0.09,200,1107.22,Thomas Weimer,Wisconsin,Central,Development - Scala,1,0.63
2467,7/15/11,30,0.09,150,4152.07,Caroline Hernandez,New York,East,Consulting - Strategy,1,0.55
8513,7/15/11,9,0.05,150,1300.38,Fred Collins,Vermont,East,Consulting - Strategy,1,0.55
8513,7/15/11,8,0,170,1378.96,Fred Collins,New Jersey,East,Development - .Net,1,0.56
33061,7/15/11,48,0.06,200,9149.77,Valerie Buhler,Maryland,East,Development - Big Data,1,0.66
4324,7/16/11,28,0.04,120,3270.64,Dan MacKendrick,California,West,Development - Business Logic,1,0.38
26243,7/16/11,42,0.08,120,4701.54,Eleni Foulston,Connecticut,East,Development - Business Logic,1,0.53
50563,7/16/11,2,0.05,200,385.31,Alejandro Christensen,Oregon,West,Development - Big Data,1,0.71
50563,7/16/11,20,0,150,3041.89,Alejandro Christensen,Oregon,West,Consulting - Market Research,1,0.65
50790,7/16/11,47,0,125,5957.03,Christopher Zandusky,Washington,West,Training - SQL,1,0.5
47301,7/17/11,6,0.02,200,1192.45,Eileen Lonsdale,Texas,Central,Development - Big Data,1,0.75
12897,7/18/11,39,0.03,200,7672.02,Edward Weien,Texas,Central,Development - Scala,1,0.78
12897,7/18/11,31,0.05,110,3284.89,Edward Weien,Texas,Central,Development - Python,1,0.46
20482,7/18/11,38,0.04,125,4623.9,Steven Murray,Pennsylvania,East,Training - Tableau,1,0.44
20482,7/18/11,39,0.03,110,4219.61,Steven Murray,Pennsylvania,East,Development - Python,1,0.54
22534,7/18/11,3,0,110,334.62,Kelly Arnett,Kansas,Central,Development - PHP,1,0.53
32452,7/18/11,3,0.09,200,553.65,Joseph Fritzler,MO,Central,Development - Scala,1,0.67
40422,7/18/11,39,0.06,150,5576.05,Jim Paige,Ohio,East,Consulting - Market Research,1,0.61
48837,7/18/11,39,0.09,150,5398.09,Tanja Collins,Florida,South,Consulting - Market Research,1,0.67
449,7/19/11,45,0.02,125,5589.88,Candace Kendrick,Texas,Central,Training - SQL,1,0.46
2757,7/19/11,39,0.07,125,4597.39,Julia Meador,Illinois,Central,Training - Development,1,0.4
2757,7/19/11,42,0.05,140,5664.41,Lycoris Stevenson,North Carolina,South,Development - Front End Web,1,0.58
6947,7/19/11,9,0,125,1140.79,Logan Jackson,Arkansas,South,Training - SQL,1,0.6
59044,7/20/11,6,0.02,200,1192.54,Phillip West,Arkansas,South,Development - Scala,1,0.74
6596,7/21/11,36,0.02,150,5366.55,Chad Bavinger,Minnesota,Central,Consulting - Strategy,1,0.53
